0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97
0.0033455704144647602,0.0029649932819775238,0.0024059380705321876,0.0017117057676110936,0.0009390372217033538,0.00015288797653345565,-0.0005810423857309233,-0.0012044875135558963,-0.0016738584845724658,-0.001965653660081057,-0.0020797652318018667,-0.002040171132930535,-0.0018916873224498199,-0.0016916142278393664,-0.0014973021889335136,-0.0013535218054427922,-0.0012842838251784228,-0.0012915162353148713,-0.00135975136743971,-0.0014639815088129948,-0.0015776042339028518,-0.001678259868432952,-0.0017507248787209662,-0.0017872755180043942,-0.0017864966134480964,-0.0017512879423431382,-0.0016864032309046317,-0.0015959059621518668,-0.0014813568364480112,-0.0013416077562093953,-0.0011743958041983138,-0.0009790336521728893,-0.0007590440100850859,-0.0005236529714991445,-0.0002873774495963932,-6.7450199878194e-05,0.00012036537402604353,0.00026606214665281236,0.0003678720102885391,0.00043186024924957156,0.00046909204071921007,0.000491791898286742,0.000509843503160301,0.0005284939488788831,0.000547689132341378,0.0005630604322080512,0.000568210187771423,0.0005576439440527214,0.0005294326654425863,0.0004865412344124409,0.00043607238900861267,0.00038667573326106597,0.0003455140176852889,0.0003163709847284757,0.0002994438032076774,0.000292160621898796,0.00029011740380524564,0.00028784114587038223,0.00027966550507940724,0.000260991762132734,0.00022976381788419875,0.000187559673209714,0.0001395991129158336,9.331681847596363e-05,5.5879118363466596e-05,3.170443072592066e-05,2.113235468031993e-05,2.0782558218801483e-05,2.5322885874923262e-05,2.981044639266406e-05,3.1626359678127436e-05,3.1269094806662956e-05,3.178581247981205e-05,3.7122758343277606e-05,4.993111390311222e-05,6.945145757142335e-05,9.020964008582544e-05,0.00010231090296747292,9.383644122384904e-05,5.514161262104578e-05,-1.603974861735802e-05,-0.00011042744004796656,-0.00020566146390810225,-0.00026832302436807787,-0.00025936968263634563,-0.00014196946601230387,0.00010975980805655317,0.0005026864140288412,0.0010188253461874686,0.0016133732767715792,0.002218182575415617,0.0027513854621234457,0.0031322030946158153,0.003298006544947163,0.0032191632407239656,0.0029069001756721335,0.002410921482637274,0.0018066580698316015
0.0029069001756721335,0.002410921482637274,0.0018066580698316015,0.0011757992828060337,0.0005866306780982211,8.09716204413502e-05,-0.000328578238909194,-0.0006521685521372333,-0.0009114446180412683,-0.001128300653913783,-0.0013168822084617116,-0.0014802730850844714,-0.0016117586878886536,-0.0016993955153065121,-0.0017321456354180143,-0.0017059072556805388,-0.0016277925220500311,-0.001516941878468181,-0.0014008094454781572,-0.0013077354722441648,-0.0012587935164607433,-0.0012624545674552179,-0.001313905842792784,-0.0013983706884153069,-0.001496297343693831,-0.0015882654371346394,-0.0016582478630414732,-0.0016947716327747608,-0.001690281705815977,-0.0016395724026810887,-0.0015384149443486983,-0.0013833593198694372,-0.0011731042320088925,-0.0009109728479703705,-0.0006072926281525115,-0.000280323886513556,4.505415501676602e-05,0.00034081486794146354,0.0005806527785452431,0.0007451538460807594,0.0008260573684499839,0.0008284546658513525,0.0007700610733156754,0.0006773515401014008,0.0005793814112924345,0.0005010732052880273,0.00045797019943044637,0.0004538363637065501,0.0004814877080565605,0.0005262947953096897,0.0005711297973220453,0.0006013001672091067,0.0006082258403107277,0.0005910788986237536,0.0005560623408375487,0.0005134635608833871,0.00047328870921137245,0.0004410346708291213,0.0004153693727474983,0.000388738520499865,0.00035055529625888093,0.0002915606862330944,0.00020779220403616128,0.00010321553246522841,-9.200293394850956e-06,-0.0001079192740720547,-0.00016498403326847821,-0.0001502752735415558,-3.7902002935130685e-05,0.00018622716953797802,0.0005176764605481776,0.0009301815167860328,0.0013778126424398573,0.0018029279083252026,0.002148007643556049,0.0023676743028677727,0.0024368120932541926,0.0023522435677023057,0.0021283452823109283,0.0017896867901961433,0.001364599148569845,0.0008819837064163449,0.0003709245601538069,-0.00013900349577766757,-0.0006184836452196585,-0.0010406956657229571,-0.0013844825100682856,-0.0016374584648155555,-0.0017980405499525842,-0.0018756808121855872,-0.0018890793397413619,-0.0018626286322684926,-0.001821582147937817,-0.0017865695146197513,-0.001768513890324619,-0.0017656420234871684,-0.0017641565111012891,-0.0017427934012450574
0.0009301815167860328,0.0013778126424398573,0.0018029279083252026,0.002148007643556049,0.0023676743028677727,0.0024368120932541926,0.0023522435677023057,0.0021283452823109283,0.0017896867901961433,0.001364599148569845,0.0008819837064163449,0.0003709245601538069,-0.00013900349577766757,-0.0006184836452196585,-0.0010406956657229571,-0.0013844825100682856,-0.0016374584648155555,-0.0017980405499525842,-0.0018756808121855872,-0.0018890793397413619,-0.0018626286322684926,-0.001821582147937817,-0.0017865695146197513,-0.001768513890324619,-0.0017656420234871684,-0.0017641565111012891,-0.0017427934012450574,-0.0016798637599618749,-0.0015605420061801656,-0.001382126937848449,-0.0011554957181347802,-0.0009021131785018621,-0.000647579094785633,-0.00041404149984702876,-0.00021421163005086452,-4.905559244083868e-05,9.02112593836879e-05,0.00021688711455836174,0.0003425295900825187,0.0004719846067985922,0.0006011258915548656,0.0007176081852186544,0.0008041081797227068,0.0008431810452336208,0.0008228503226984651,0.0007418091680461703,0.0006123790639472881,0.0004591837595289694,0.00031310495019892803,0.00020269172563774918,0.0001464732844200789,0.00014868740408541248,0.00019910437368181322,0.0002763693720302385,0.0003538150159513864,0.000406426031683671,0.0004172373786331951,0.0003812895092419888,0.0003058978837104376,0.00020731738364065944,0.00010517454551139949,1.6679812601949617e-05,-4.754345030699714e-05,-8.49971018869744e-05,-0.00010026651583400215,-0.00010226709263411182,-0.00010091791064870126,-0.00010419159529828637,-0.00011609865481798654,-0.00013581864459050186,-0.00015806118288141935,-0.00017472685975000735,-0.0001776456429958828,-0.00016152091529703094,-0.00012585015997590432,-7.511636157692125e-05,-1.7562171321483522e-05,3.65559281675365e-05,7.659802461407184e-05,9.310825405572931e-05,7.971963081804256e-05,3.542728978039866e-05,-3.350488757764003e-05,-0.000113260981570662,-0.000184816611754679,-0.00022873461961553376,-0.0002307560094013117,-0.00018591467226353187,-9.969248224928062e-05,1.3767188633551086e-05,0.00013524927339375603,0.00024451561639970976,0.0003239357683476052,0.0003613450514070582,0.00035195260296788655,0.0002990175740955059,0.00021296163992523542,0.00010896773692309347
0.003620457111360109,0.0032601890455677407,0.0026835270513621,0.0019663377282036487,0.0012048165820517376,0.0004941402008577511,-9.304009400895596e-05,-0.0005217006064779373,-0.0007980550693478805,-0.0009607607167854137,-0.0010639844983673097,-0.001159385199486218,-0.0012828149454553461,-0.0014480709425381821,-0.0016471970227402988,-0.0018557105821125353,-0.002041008463513627,-0.002172144234186768,-0.00222890971107903,-0.002207983486749998,-0.0021241783252143875,-0.0020058735888178747,-0.0018857688648452609,-0.0017903666763100512,-0.001732356494375753,-0.0017085328264841992,-0.0017031953326874794,-0.0016948470257039938,-0.001663244681419096,-0.001594404813610506,-0.0014824952757975796,-0.0013289729773555692,-0.001140310004374867,-0.0009257801135418298,-0.0006960079059774582,-0.0004619853656402384,-0.0002339817885664841,-2.033419253322233e-05,0.000173323223038091,0.0003438936737613085,0.0004897352458509419,0.0006092048981627407,0.000699674702349995,0.000757759483122844,0.0007808450411843637,0.0007690873140552279,0.0007265753192087221,0.0006608749782543999,0.0005813579247652134,0.0004974458126826842,0.0004175236140028238,0.0003483977639986424,0.0002947869756960153,0.00025866451040973404,0.00023879039033886107,0.00023095611151530138,0.00022917774007008562,0.00022746890339092607,0.00022139027864304106,0.0002088280799718012,0.0001900774539828065,0.00016742339538344808,0.00014410777807050135,0.00012277238461527729,0.00010415506703842503,8.691267280258597e-05,6.860983010609223e-05,4.7090145870398725e-05,2.147515990769122e-05,-7.366613348880335e-06,-3.671277136158002e-05,-6.228159643528741e-05,-7.916393726375981e-05,-8.333452419151399e-05,-7.316329409018385e-05,-5.021949848549312e-05,-1.910886542233481e-05,1.3371662637207127e-05,3.9384801546471504e-05,5.1448321995439805e-05,4.4214323957458834e-05,1.6481496237119586e-05,-2.7319276466986064e-05,-7.721944329880381e-05,-0.00011991585259391035,-0.00014249111620262545,-0.00013616611399641654,-9.863490245609619e-05,-3.444856597611956e-05,4.6116512913974006e-05,0.0001290172952666535,0.0001988966856709129,0.00024200876600050103,0.0002494726419182691,0.0002202023585362589,0.00016231616270384608,9.185547685891526e-05,2.8653191967487057e-05
0.003158676706624952,0.003099918420672809,0.0028522655582740586,0.002411316139642239,0.0017930957299934214,0.001036546162026697,0.00020240044195374285,-0.0006319102465061066,-0.0013819182530764307,-0.0019705225650424874,-0.0023449557294435985,-0.0024909236264110124,-0.0024373851100168986,-0.0022482900402814865,-0.0020033843660166584,-0.0017754618797850563,-0.0016127990898698874,-0.0015323399146804917,-0.0015238843418312609,-0.0015611241281322519,-0.0016137754168236151,-0.0016565393916583293,-0.0016736009541284957,-0.0016595343030676446,-0.0016178568293845341,-0.0015579668882392816,-0.0014910276280627466,-0.0014257105919660562,-0.001365050173206983,-0.0013055210995546185,-0.0012387080978266685,-0.001154845453922304,-0.0010467015605299945,-0.0009122853032494938,-0.0007555117452724414,-0.0005847465459183354,-0.0004098169760283765,-0.000238715127198863,-7.556216175730324e-05,7.913261963843343e-05,0.00022621337873962588,0.00036504656829561277,0.00049166943035861,0.0005987544305685599,0.0006773410977926053,0.0007196587606699278,0.000722042830490266,0.0006869198382259967,0.0006231260217838264,0.0005443316121531705,0.0004659187925349917,0.0004012370282650002,0.00035850408127391376,0.00033937441284603853,0.0003394544438882763,0.0003503525197274815,0.0003625068248391816,0.0003679903186877276,0.0003627446933038847,0.0003480996799911651,0.0003315493983273021,0.00032645568084999077,0.00035010351081260493,0.0004198421075362613,0.0005479461361047044,0.0007368504233954409,0.0009767451309484199,0.0012467045862309956,0.001518986300145131,0.0017647820769657319,0.00195920084142831,0.002083756797945202,0.002125809703918402,0.002075855293376949,0.001924925685567791,0.0016647800185607409,0.0012920229294359764,0.0008142739798887577,0.00025445843334281903,-0.00034974635695761425,-0.0009511610487905608,-0.0015006679849131066,-0.001954810184373823,-0.002282203682442585,-0.0024681695788671965,-0.0025170466869753882,-0.0024511772166404544,-0.0023055084758573097,-0.0021184464933485803,-0.001922031593775353,-0.0017352048150610644,-0.001562321488167706,-0.0013966452008870034,-0.0012267733893066568,-0.0010432639152586631,-0.000843016538942587,-0.0006300533189851354,-0.0004130170007660139
0.0005479461361047044,0.0007368504233954409,0.0009767451309484199,0.0012467045862309956,0.001518986300145131,0.0017647820769657319,0.00195920084142831,0.002083756797945202,0.002125809703918402,0.002075855293376949,0.001924925685567791,0.0016647800185607409,0.0012920229294359764,0.0008142739798887577,0.00025445843334281903,-0.00034974635695761425,-0.0009511610487905608,-0.0015006679849131066,-0.001954810184373823,-0.002282203682442585,-0.0024681695788671965,-0.0025170466869753882,-0.0024511772166404544,-0.0023055084758573097,-0.0021184464933485803,-0.001922031593775353,-0.0017352048150610644,-0.001562321488167706,-0.0013966452008870034,-0.0012267733893066568,-0.0010432639152586631,-0.000843016538942587,-0.0006300533189851354,-0.0004130170007660139,-0.0002012513096190105,-1.7543844377243545e-06,0.000181704191946519,0.0003475902959186872,0.0004949009684238614,0.0006217154603183062,0.0007244486248070281,0.000798011301875512,0.0008368960343203558,0.0008368890362003834,0.0007969107079769389,0.0007204872904630344,0.0006163829579277635,0.0004979882543357794,0.0003813080301726668,0.000281823524366398,0.00021098622610682405,0.00017341455853087107,0.00016578765519598138,0.00017790433898723368,0.00019561974063164733,0.00020480650877069406,0.00019527423731913185,0.00016350166390838305,0.0001131617161195253,5.317624959716438e-05,-5.739977999297263e-06,-5.437423869369962e-05,-8.696479860975659e-05,-0.00010176994576011067,-0.00010087406814363042,-8.964073042927456e-05,-7.578534150437521e-05,-6.790560162756032e-05,-7.348815272811837e-05,-9.674405067372494e-05,-0.00013690171607499968,-0.00018759341166163512,-0.00023769061103939837,-0.00027354763620468514,-0.0002822883751307792,-0.00025553159830782324,-0.0001926652701572662,-0.0001025104642574659,-2.3225366104218104e-06,8.617553121842425e-05,0.0001428195755640016,0.0001551036759904756,0.00012215176642055292,5.523070576374245e-05,-2.5211921975132334e-05,-9.502515953635493e-05,-0.00013283501080402216,-0.00012568486960956582,-7.215199578319842e-05,1.7790294821684594e-05,0.00012565538445058477,0.00022892807502389312,0.0003061057275848822,0.0003414558661989364,0.00032866981716683785,0.0002726692143516507,0.00018900779981934068,0.00010055920928681017
0.003060008851068108,0.0024368352502663337,0.0016753948361147297,0.0008541852870780908,5.3956727618653666e-05,-0.0006525049279341166,-0.001208770117107405,-0.0015814194864728348,-0.0017645132326854496,-0.0017807125263525903,-0.0016775149007035584,-0.0015176481042209478,-0.0013648299118698137,-0.0012689550134099559,-0.0012558331319932892,-0.0013246283492782673,-0.0014527316937951174,-0.0016052780691375723,-0.0017457578758941494,-0.0018448007038112113,-0.0018855470097139948,-0.001865354111952655,-0.0017943457457058054,-0.001691475969233136,-0.001578853718874229,-0.0014755559305622556,-0.0013927858829303474,-0.001332097258414322,-0.0012870855678818183,-0.0012472861973366056,-0.0012022662962988262,-0.0011443529404649988,-0.0010693778753313454,-0.0009756039271355821,-0.000861645108961695,-0.0007247524915064973,-0.000560869336759473,-0.00036693486670480446,-0.0001444124385560075,9.797627653995722e-05,0.00034402419110901583,0.000572704595155904,0.0007627137274538454,0.0008971509371912267,0.000966813751951956,0.0009714876611560674,0.0009194783357665548,0.0008258939864328463,0.000710001933036275,0.0005918874032224686,0.0004888381840182365,0.00041216180571435057,0.0003652499628352679,0.00034353327555025626,0.0003365071273772058,0.00033134569357595733,0.00031707363171096237,0.0002881272587924588,0.000246326637165839,0.00020055528623896812,0.00016379389889820128,0.00014778923100922103,0.00015664340073978655,0.00018155364929567375,0.0001990996664486544,0.00017464117257204315,7.097313258075388e-05,-0.00013918816328012396,-0.0004598458130636862,-0.0008615969753235642,-0.0012791090955572293,-0.001619560375672735,-0.0017829954246870172,-0.001691701712157212,-0.0013205807885596221,-0.0007157292054977282,1.1100488370219264e-05,0.0007144381861019511,0.0012605334952917602,0.001565534238068933,0.001611685099165927,0.0014400716143492809,0.0011283307926052144,0.0007643212363502294,0.0004241674283318453,0.00015876219798938163,-1.087814308925461e-05,-9.096975990285916e-05,-0.00010712062959766788,-9.35108661150319e-05,-8.152862534016592e-05,-9.024805570057026e-05,-0.00012049302850353216,-0.000153289997736894,-0.00015278684170494383,-7.333779087886905e-05,0.00012986551475058228,0.00048785208528667745
0.003277284801164959,0.002630548647600095,0.0018317270716988188,0.0010047635410552203,0.0002608419881737212,-0.000327220569780573,-0.0007353040736924887,-0.0009814222357757418,-0.0011085462851122552,-0.0011656498258346693,-0.0011932816239971222,-0.0012162302303224681,-0.0012431828703619585,-0.0012717141815306032,-0.0012959125647779013,-0.0013133513580356748,-0.0013283230839830074,-0.0013498243781517871,-0.0013856768431106392,-0.0014368134931926901,-0.0014956934300207614,-0.0015496731262814034,-0.0015867992084931393,-0.0016005499014351,-0.001591320522166595,-0.001564427917321809,-0.0015261047085308732,-0.0014796405731332118,-0.001423285199427471,-0.0013504673846541637,-0.001252055382941819,-0.001119840229093616,-0.0009500478494521847,-0.0007456819553155469,-0.0005170089377877218,-0.00028016247918905,-5.422730857707059e-05,0.00014266317163813547,0.0002973955495172431,0.00040497761977498214,0.00046956082335336546,0.0005028080788660461,0.0005199676876528891,0.0005349828444083382,0.0005564258837414404,0.0005856732184724711,0.0006177219379441823,0.0006439394660346376,0.0006554239448162136,0.0006458027100604835,0.0006128806859554969,0.0005590108291121387,0.0004902537321493927,0.0004145529481742183,0.0003394222400902036,0.00026997861496030895,0.0002083131549152628,0.00015477744294206675,0.00011078008038917231,8.176993113800934e-05,7.884976068051053e-05,0.00011797807126107118,0.00021663052180548314,0.00038869603985741685,0.0006389731246337904,0.0009587433367672649,0.0013236087913218175,0.0016943970180901546,0.0020215844365489843,0.0022530867156687062,0.0023442408310559992,0.0022677827980415732,0.0020212159605461633,0.0016293177919090573,0.0011404517907951384,0.0006167579795831601,0.00012015395497333436,-0.00030203005249307413,-0.0006269758832231909,-0.0008581200167382397,-0.0010183467659066192,-0.0011382087791345086,-0.0012445283516497874,-0.001353387362441616,-0.0014686206651881584,-0.0015845164353379682,-0.0016903830085208682,-0.001774860431855263,-0.0018287391154504506,-0.0018459526520108183,-0.0018230930686397029,-0.0017582741060879759,-0.0016503004188275217,-0.0014987422429186825,-0.0013049100970924377,-0.0010732943624641722,-0.0008128728903223914,-0.0005376064298577843
0.0009587433367672649,0.0013236087913218175,0.0016943970180901546,0.0020215844365489843,0.0022530867156687062,0.0023442408310559992,0.0022677827980415732,0.0020212159605461633,0.0016293177919090573,0.0011404517907951384,0.0006167579795831601,0.00012015395497333436,-0.00030203005249307413,-0.0006269758832231909,-0.0008581200167382397,-0.0010183467659066192,-0.0011382087791345086,-0.0012445283516497874,-0.001353387362441616,-0.0014686206651881584,-0.0015845164353379682,-0.0016903830085208682,-0.001774860431855263,-0.0018287391154504506,-0.0018459526520108183,-0.0018230930686397029,-0.0017582741060879759,-0.0016503004188275217,-0.0014987422429186825,-0.0013049100970924377,-0.0010732943624641722,-0.0008128728903223914,-0.0005376064298577843,-0.0002654561030200897,-1.5679424487879956e-05,0.00019499903974085075,0.0003560773054215316,0.00046552363668667107,0.0005296777818862841,0.000560548822121365,0.0005713159256731104,0.0005719369891123427,0.0005668432124846801,0.0005554221263337489,0.0005343981700426936,0.000500501632570427,0.00045222560429408754,0.00039042729035826396,0.0003182562680139611,0.00024092490475080552,0.00016531995473373362,9.906858395331009e-05,4.896112209085146e-05,1.9287002224199767e-05,1.0851055512572927e-05,2.0993117030632114e-05,4.4381110080704556e-05,7.408788894835983e-05,0.000102459422479384,0.00012159896193075781,0.00012392795085469643,0.00010359342621307777,5.880213969577941e-05,-6.0841966100788625e-06,-8.033876604063295e-05,-0.00014920233372778258,-0.00019782086955588696,-0.00021514776238013011,-0.00019670852188324872,-0.00014590138037162692,-7.371253190407989e-05,3.35902652270903e-06,6.711180260449146e-05,0.00010245434200012449,0.00010182427003618821,6.761903468183172e-05,1.1585095741228901e-05,-4.868937795959871e-05,-9.484810373178165e-05,-0.00011266789989544668,-9.547701457424118e-05,-4.5489466693471314e-05,2.6996996176975596e-05,0.00010620566559765843,0.00017462402536583266,0.00021706714753760847,0.00022434365064283313,0.0001958739285655986,0.00014043263028767905,7.420085603621063e-05,1.6182310704049296e-05,-1.748207534935098e-05,-1.7981174164599656e-05,1.4467603684231722e-05,7.164839989376448e-05,0.00014003184903677024,0.00020400667472750267,0.00024897847485289004
0.0025943935264844398,0.0019288719888788108,0.001181070580015875,0.0004417513927866823,-0.00020630628713214083,-0.0007044577423513387,-0.0010290613175732433,-0.0011937549741075637,-0.001241878757550996,-0.001231146734887445,-0.0012158952747572949,-0.0012330967441308571,-0.0012960863901003705,-0.0013962642022422589,-0.0015102853232147329,-0.001609494359457564,-0.0016689692133882161,-0.0016744117411574555,-0.0016257525334050227,-0.0015367968081765326,-0.0014308954709888466,-0.001333869719651104,-0.0012667697972389425,-0.0012411784249989344,-0.0012582231820246204,-0.0013104169519275732,-0.001384337201914554,-0.001462388587834651,-0.0015229694071718924,-0.0015396356825649882,-0.0014808698547753574,-0.0013124279627573232,-0.0010037395531071747,-0.0005385186873200221,7.227746361471166e-05,0.0007793778125880779,0.0014918853315181169,0.002087069692329413,0.0024352618733488596,0.002436184022714394,0.002056317313892553,0.001351670580716724,0.00046163969018919726,-0.00042854399735403614,-0.001142308013264537,-0.0015597640835327553,-0.0016417287074216302,-0.0014261066907620412,-0.0010042899283445594,-0.0004895683107776772,1.1708332274484867e-05,0.00041963126784222426,0.0006890102217160243,0.0008081865094939911,0.0007920050811005552,0.0006726225772486494,0.0004906319835230044,0.000287526192401355,9.966881403039585e-05,-4.6164241875423784e-05,-0.0001354087244966884,-0.00016614859808239402,-0.0001472515578693212,-9.471352985357395e-05,-2.7372028032601747e-05,3.679679400381275e-05,8.325168969797181e-05,0.00010254619534721954,9.14358264345605e-05,5.3319757306213855e-05,-2.496115801775556e-06,-6.296488424195612e-05,-0.00011442816775641962,-0.0001457886972359157,-0.00015091573874975728,-0.00012983861584336953,-8.85825815556407e-05,-3.77095481841061e-05,1.0197809525991364e-05,4.365912733694799e-05,5.5320272905001744e-05,4.40677878433271e-05,1.5595565423076607e-05,-1.892899532551784e-05,-4.602670488679239e-05,-5.40714857860114e-05,-3.7001226751987026e-05,3.6775110925368892e-06,5.903864214912291e-05,0.00011490594098323426,0.0001556418243074953,0.00016877977821400103,0.0001492858878652248,0.00010205696676585108,4.1446259587463175e-05,-1.267648538572086e-05,-4.139312345946555e-05,-3.329687461456343e-05
